area;stato;cartella_principale;tipo_file;nome_file;percorso_relativo;dimensione_kb;ultima_modifica
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-13 PCI_Rev_02.pdf;27- GUIA ISO ENEMEK OBRAS\P-13 PCI_Rev_02.pdf;989.8;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-14 ACCIDENTES_Rev_02.pdf;27- GUIA ISO ENEMEK OBRAS\P-14 ACCIDENTES_Rev_02.pdf;813.4;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-15_EQUIPOS DE INSPECCIÓN, MEDICION Y ENSAYO_Rev_02.pdf;27- GUIA ISO ENEMEK OBRAS\P-15_EQUIPOS DE INSPECCIÓN, MEDICION Y ENSAYO_Rev_02.pdf;1010.9;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-16_COMPROBACIÓN RESISTENCIA Y CONTINUIDAD Y ANEXOS_Rev_02.pdf;27- GUIA ISO ENEMEK OBRAS\P-16_COMPROBACIÓN RESISTENCIA Y CONTINUIDAD Y ANEXOS_Rev_02.pdf;1331.1;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-17_TENDIDO DE CABLES Y ANEXOS Rev_03.pdf;27- GUIA ISO ENEMEK OBRAS\P-17_TENDIDO DE CABLES Y ANEXOS Rev_03.pdf;1136.2;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-18_CONEXIONADO CABLES Y ANEXOS Rev_03.pdf;27- GUIA ISO ENEMEK OBRAS\P-18_CONEXIONADO CABLES Y ANEXOS Rev_03.pdf;1134.2;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-19_PROCEDIMIENTO HINCADO_Ed. 01.pdf;27- GUIA ISO ENEMEK OBRAS\P-19_PROCEDIMIENTO HINCADO_Ed. 01.pdf;950.3;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-20_PROCEDIMIENTO CERRAMIENTO Ed. 01.pdf;27- GUIA ISO ENEMEK OBRAS\P-20_PROCEDIMIENTO CERRAMIENTO Ed. 01.pdf;913.8;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-21 TALLER.pdf;27- GUIA ISO ENEMEK OBRAS\P-21 TALLER.pdf;1945.8;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-22 ESTRUCTURAS METÁLICAS.pdf;27- GUIA ISO ENEMEK OBRAS\P-22 ESTRUCTURAS METÁLICAS.pdf;1175.2;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-23 SOLDEO POR ELECTRODO.pdf;27- GUIA ISO ENEMEK OBRAS\P-23 SOLDEO POR ELECTRODO.pdf;858.5;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;P-24 SOLDEO CON HILO.pdf;27- GUIA ISO ENEMEK OBRAS\P-24 SOLDEO CON HILO.pdf;924.5;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.pdf;Politica de calidad_mamb_SST rev05.pdf;27- GUIA ISO ENEMEK OBRAS\Politica de calidad_mamb_SST rev05.pdf;784.4;1779628193.0
Pacchetto ISO opere;attivo/da verificare;27- GUIA ISO ENEMEK OBRAS;.rar;PROCEDIMIENTOS.rar;27- GUIA ISO ENEMEK OBRAS\PROCEDIMIENTOS.rar;22329.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;20 H ELECTRICOS 2019.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\ELECTRICOS\20 H ELECTRICOS 2019.pdf;1546.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;EVAL. ELECTRICOS.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\ELECTRICOS\EVAL. ELECTRICOS.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;6 H ESTRUCTURAS METALICAS 2019.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\ESTRUCTURAS METÁLICAS\6 H ESTRUCTURAS METALICAS 2019.pdf;6505.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;EVAL. EFICACIA EST. METÁLICAS.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\ESTRUCTURAS METÁLICAS\EVAL. EFICACIA EST. METÁLICAS.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;20 H MANIPULADORA TELESCOPICA 2019.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\MANIPULADOR TELESCÓPICO\20 H MANIPULADORA TELESCOPICA 2019.pdf;1317.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;EVAL. MANIPULADOR TELESCÓPICO.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\MANIPULADOR TELESCÓPICO\EVAL. MANIPULADOR TELESCÓPICO.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;6 H PLATAFORMAS ELEVADORAS 2019.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\PLATAFORMAS ELEVADORAS\6 H PLATAFORMAS ELEVADORAS 2019.pdf;2158.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;EVAL. PLATAFORMAS ELEVADORAS.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2019\PLATAFORMAS ELEVADORAS\EVAL. PLATAFORMAS ELEVADORAS.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;6H BAJA Y ALTA TENSION PEDRO MIGUEL GARCIA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\ELECTRICO\6H BAJA Y ALTA TENSION PEDRO MIGUEL GARCIA.pdf;310.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;AMPLIACION 6 H PRL.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\ELECTRICO\AMPLIACION 6 H PRL.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;CARNET FORMACION DAMIAN HERRERA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\FORMACION CARRATERAS ELEVADORAS Y GRUA\CARNET FORMACION DAMIAN HERRERA.pdf;63.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;CARNET FORMACION MIGUEL CECILIA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\FORMACION CARRATERAS ELEVADORAS Y GRUA\CARNET FORMACION MIGUEL CECILIA.pdf;62.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;FORMACION CARRATERAS ELEVAD Y GRUAS DAMIAN.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\FORMACION CARRATERAS ELEVADORAS Y GRUA\FORMACION CARRATERAS ELEVAD Y GRUAS DAMIAN.pdf;522.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;FORMACION CARRATERAS ELEVADORAS.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\FORMACION CARRATERAS ELEVADORAS Y GRUA\FORMACION CARRATERAS ELEVADORAS.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;FORMACION MIGUEL CECILIA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\FORMACION CARRATERAS ELEVADORAS Y GRUA\FORMACION MIGUEL CECILIA.pdf;525.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;diploma excel 2016 COSTELA FLOREA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\MICROSOFT\diploma excel 2016 COSTELA FLOREA.pdf;316.6;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;MICROSOFT EXCEL 2016.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\MICROSOFT\MICROSOFT EXCEL 2016.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2020 _Ed.01.docx;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2020\Plan de formacion 2020 _Ed.01.docx;1428.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;AMPLIACION 6 H PRL.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\ELECTRICO\AMPLIACION 6 H PRL.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;CIPRIAN DAN FUICA 53.01.2021.01 6h ELEC.ALTA Y BAJA TENSION.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\ELECTRICO\CIPRIAN DAN FUICA 53.01.2021.01 6h ELEC.ALTA Y BAJA TENSION.pdf;290.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;162. AMPLIACION 6 H PRL.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\ESTRUCTURAS METALICAS\162. AMPLIACION 6 H PRL.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;AMPLIACION 6 H PRL.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\ESTRUCTURAS METALICAS\AMPLIACION 6 H PRL.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Pier Paolo 6 h ESTRUCTURAS METALICAS.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\ESTRUCTURAS METALICAS\Pier Paolo 6 h ESTRUCTURAS METALICAS.pdf;283.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;4 H PRIMER AUXILIO COSTELA FLOREA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\4 H PRIMER AUXILIO COSTELA FLOREA.pdf;313.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;4 H PRIMER AUXILIO ROBERTO CASTILLA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\4 H PRIMER AUXILIO ROBERTO CASTILLA.pdf;314.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;4H PRIMER AUXILIO CIPRIAN FUICA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\4H PRIMER AUXILIO CIPRIAN FUICA.pdf;315.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;4H PRIMER AUXILIO PIERPAOLO GRECO.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\4H PRIMER AUXILIO PIERPAOLO GRECO.pdf;318.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado de formación CIPRIAN DAN FUICA (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Certificado de formación CIPRIAN DAN FUICA (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;205.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado de formación COSTELA FLOREA (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Certificado de formación COSTELA FLOREA (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;204.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado de formación MARTA CAÑON SERRANO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Certificado de formación MARTA CAÑON SERRANO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;205.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado de formación PIERPAOLO GRECO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Certificado de formación PIERPAOLO GRECO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;204.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado de formación ROBERTO CASTILLA RUBIANO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Certificado de formación ROBERTO CASTILLA RUBIANO (106.01) (CURSO PRACTICO DE PRIMEROS AUXILIOS (4 HORAS)).pdf;205.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;DIPLOMA 4H PRIMEROS AUXILIOS MARTA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\DIPLOMA 4H PRIMEROS AUXILIOS MARTA.pdf;98.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;CARTA FINALIZACIÓN ENEMEK.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\DOCUMENTACION CURSO\CARTA FINALIZACIÓN ENEMEK.pdf;182.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Fin de grupo - 02_11_2021.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\DOCUMENTACION CURSO\Fin de grupo - 02_11_2021.pdf;162.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Inicio de grupo - B11595477 - 25_10_2021  8_44.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\DOCUMENTACION CURSO\Inicio de grupo - B11595477 - 25_10_2021  8_44.pdf;201.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;ReportEmpresaBonificada - 2021-11-02T140029.028.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\DOCUMENTACION CURSO\ReportEmpresaBonificada - 2021-11-02T140029.028.pdf;192.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;Primeros auxilios.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2021\FORMACION PRIMER AUXILIO\Primeros auxilios.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado Formacion Ciprian.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\MEDIA TENSION\Certificado Formacion Ciprian.pdf;303.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;Certificado Formacion Miguel Angel.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\MEDIA TENSION\Certificado Formacion Miguel Angel.pdf;302.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;Media tensión 21.6.22.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\MEDIA TENSION\Media tensión 21.6.22.doc;104.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;RECOMENDACIONES.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\MEDIA TENSION\RECOMENDACIONES.pdf;91.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;20 h.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\PUESTO DE TRABAJO 20 H\20 h.pdf;405.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;MANUEL JOSE MARTIN MATEOS 067.04.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\PUESTO DE TRABAJO 20 H\MANUEL JOSE MARTIN MATEOS 067.04.pdf;226.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;MECANICO 20 H.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\PUESTO DE TRABAJO 20 H\MECANICO 20 H.doc;107.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.doc;~�CANICO 20 H.doc;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2022\PUESTO DE TRABAJO 20 H\~�CANICO 20 H.doc;0.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;01- ATTESTATO RSPP - CAPUANO.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\01- ATTESTATO RSPP - CAPUANO.pdf;411.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;03 ATTESTATO ANTINCENDIO - FUICA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\03 ATTESTATO ANTINCENDIO - FUICA.pdf;420.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;03- Attestato Antincendio Livelo 2 (8H).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\03- Attestato Antincendio Livelo 2 (8H).pdf;420.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;03- ATTESTATO PREPOSTO - BOZZETTO.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\03- ATTESTATO PREPOSTO - BOZZETTO.pdf;426.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;04 ATTESTATO PREPOSTO - CIPRIAN.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\04 ATTESTATO PREPOSTO - CIPRIAN.pdf;426.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;04- Attestato Preposto Aziendale (8 h).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\04- Attestato Preposto Aziendale (8 h).pdf;426.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;05 ATTESTATO PRIMO SOCCORSO - FUICA.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\05 ATTESTATO PRIMO SOCCORSO - FUICA.pdf;432.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;05- Attestato Primo Soccorso Aziendale (16h).pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\05- Attestato Primo Soccorso Aziendale (16h).pdf;433.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;06 ATTESTATO RLS - PRIMA FORMAZIONE.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\06 ATTESTATO RLS - PRIMA FORMAZIONE.pdf;433.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;16 H MARIO.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\16 H MARIO.pdf;279.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;ATTESTATO_Ciprian Dan Fuica_CERT2023_1206123726.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\ATTESTATO_Ciprian Dan Fuica_CERT2023_1206123726.pdf;420.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;PES-PAV -PEI- CIPRIAN.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\PES-PAV -PEI- CIPRIAN.pdf;278.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;PES-PAV-PEI CAPUANO.pdf;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\PES-PAV-PEI CAPUANO.pdf;279.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2024 _Ed.01.docx;4-RRHH\FORMACIÓN\EVIDENCIAS FORMACION\2024\Plan de formacion 2024 _Ed.01.docx;36.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;161. Plan de formacion 2022 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Años anteriores\161. Plan de formacion 2022 _Ed.01.docx;53.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2019 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Años anteriores\Plan de formacion 2019 _Ed.01.docx;1424.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2020 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Años anteriores\Plan de formacion 2020 _Ed.01.docx;1426.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2021 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Años anteriores\Plan de formacion 2021 _Ed.01.docx;1425.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2024 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Años anteriores\Plan de formacion 2024 _Ed.01.docx;36.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2022 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Plan de formacion 2022 _Ed.01.docx;1982.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2024 _Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Plan de formacion 2024 _Ed.01.docx;36.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion 2025 _Ed.00.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Plan de formacion 2025 _Ed.00.docx;1424.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;Plan de formacion_Ed.01.docx;4-RRHH\FORMACIÓN\PLAN DE FORMACION\Plan de formacion_Ed.01.docx;81.2;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.pdf;organigrama nuevo enemek rev.pdf;4-RRHH\OLD\organigrama nuevo enemek rev.pdf;55.7;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.xlsx;organigrama nuevo enemek.xlsx;4-RRHH\OLD\organigrama nuevo enemek.xlsx;23.5;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.pdf;P-04_RRHH 02.pdf;4-RRHH\OLD\P-04_RRHH 02.pdf;304.4;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;P-04_RRHH.docx;4-RRHH\OLD\P-04_RRHH.docx;373.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;organigramma enemek 2024 COMPLETO.pdf;4-RRHH\organigramma enemek 2024 COMPLETO.pdf;9392.6;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;organigramma ENEMEK 2024 OFICINA.pdf;4-RRHH\organigramma ENEMEK 2024 OFICINA.pdf;4701.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pptm;Organization Chart Enemek OFICINA.pptm;4-RRHH\Organization Chart Enemek OFICINA.pptm;268.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;P-04_RRHH Rev_03.docx;4-RRHH\P-04_RRHH Rev_03.docx;385.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.pdf;P-04_RRHH Rev_03.pdf;4-RRHH\P-04_RRHH Rev_03.pdf;769.7;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;DELEGADO PRL_Ed.01.docx;4-RRHH\PPT\OBSOLETO\DELEGADO PRL_Ed.01.docx;60.1;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_ALBAÑIL.docx;4-RRHH\PPT\OBSOLETO\PPT_ALBAÑIL.docx;87.3;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_AUDITOR_Ed.01 -.docx;4-RRHH\PPT\OBSOLETO\PPT_AUDITOR_Ed.01 -.docx;88.5;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_COMPRAS_Ed.00.docx;4-RRHH\PPT\OBSOLETO\PPT_COMPRAS_Ed.00.docx;85.4;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_DIRECCIÓN_Ed.01.docx;4-RRHH\PPT\OBSOLETO\PPT_DIRECCIÓN_Ed.01.docx;87.2;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_DIRECTO-TÉCNICO EN OBRAS_Ed.01.docx;4-RRHH\PPT\OBSOLETO\PPT_DIRECTO-TÉCNICO EN OBRAS_Ed.01.docx;86.7;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_MECÁNICO-ELECTRICISTA_Ed.01.docx;4-RRHH\PPT\OBSOLETO\PPT_MECÁNICO-ELECTRICISTA_Ed.01.docx;88.8;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_PLANNER_Ed.00.docx;4-RRHH\PPT\OBSOLETO\PPT_PLANNER_Ed.00.docx;84.8;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_RESPONSABLE DE CALIDAD EN OBRAS_ Ed.00.docx;4-RRHH\PPT\OBSOLETO\PPT_RESPONSABLE DE CALIDAD EN OBRAS_ Ed.00.docx;88.3;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_RESPONSABLE DE SISTEMAS__Ed.01.docx;4-RRHH\PPT\OBSOLETO\PPT_RESPONSABLE DE SISTEMAS__Ed.01.docx;90.4;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_RESPONSABLE SEGURIDAD Y MAMB EN OBRAS_ Ed. 00.docx;4-RRHH\PPT\OBSOLETO\PPT_RESPONSABLE SEGURIDAD Y MAMB EN OBRAS_ Ed. 00.docx;88.5;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_SITE MANAGER_Ed.00.docx;4-RRHH\PPT\OBSOLETO\PPT_SITE MANAGER_Ed.00.docx;84.8;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_SOLDADOR_Ed.01.docx;4-RRHH\PPT\OBSOLETO\PPT_SOLDADOR_Ed.01.docx;84.7;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PPT_SUPERVISOR_Ed.00.docx;4-RRHH\PPT\OBSOLETO\PPT_SUPERVISOR_Ed.00.docx;84.9;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PROJECT COORDINATOR Ed.00.docx;4-RRHH\PPT\OBSOLETO\PROJECT COORDINATOR Ed.00.docx;84.8;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;PROJECT MANAGER_Ed.00.docx;4-RRHH\PPT\OBSOLETO\PROJECT MANAGER_Ed.00.docx;84.8;1779628193.0
